time,e Jup calc,e Jup Runge-Kutta,e Jup Bulirsch-Stoer,e Sat calc,e Sat Runge-Kutta,e Sat Bulirsch-Stoer
3500,0.053499887,0.053780821,0.054667215,0.047653147,0.042170641,0.042130221
3510,0.053512254,0.054125179,0.053939978,0.047617846,0.042760622,0.039627454
3520,0.053524609,0.054335475,0.053838593,0.04758253,0.045958022,0.041375678
3530,0.053536953,0.054098829,0.054266712,0.0475472,0.043534912,0.04000562
3540,0.053549286,0.053324267,0.054590955,0.047511854,0.041883705,0.040942448
3550,0.053561607,0.05325754,0.054924852,0.047476493,0.043354515,0.044128377
3560,0.053573917,0.053762135,0.054731726,0.047441118,0.040657626,0.041612186
3570,0.053586215,0.054105573,0.054017017,0.047405728,0.041463633,0.039978489
3580,0.053598502,0.054399256,0.053874478,0.047370323,0.044990364,0.041356894
3590,0.053610777,0.054195409,0.054290719,0.047334903,0.042791002,0.038549881
3600,0.053623041,0.053485382,0.054613968,0.047299468,0.041996659,0.039373048
3610,0.053635293,0.053328518,0.054946456,0.047264019,0.043213531,0.042844739
3620,0.053647534,0.053690766,0.054786069,0.047228556,0.039320411,0.040655141
3630,0.053659763,0.054008192,0.054088827,0.047193077,0.0401692,0.040152084
3640,0.053671981,0.054416113,0.053905758,0.047157584,0.043823729,0.041520222
3650,0.053684188,0.054257627,0.05425802,0.047122077,0.04177201,0.037424526
3660,0.053696383,0.053593983,0.0545935,0.047086555,0.042018888,0.037968126
3670,0.053708566,0.053368196,0.05495088,0.047051018,0.043239167,0.041465702
3680,0.053720738,0.053557127,0.054818217,0.047015467,0.038566291,0.039542771
3690,0.053732898,0.053874288,0.05414859,0.046979901,0.039322887,0.04022353
3700,0.053745047,0.054366722,0.053927939,0.046944321,0.042813933,0.041913857
3710,0.053757185,0.054307536,0.054198046,0.046908727,0.040789442,0.036905519
3720,0.053769311,0.053644137,0.054535668,0.046873118,0.041907809,0.036893186
3730,0.053781425,0.053397857,0.054926921,0.046837495,0.043252007,0.039885089
3740,0.053793528,0.053375365,0.054834706,0.046801857,0.038194083,0.038124202
3750,0.053805619,0.05370273,0.054172329,0.046766205,0.038866054,0.039878589
3760,0.053817699,0.05430614,0.053919171,0.046730539,0.041892693,0.04214483
3770,0.053829767,0.054302942,0.054141973,0.046694859,0.039991844,0.03704903
3780,0.053841824,0.053705846,0.054450816,0.046659165,0.041879938,0.036495166
3790,0.053853869,0.053369467,0.054873659,0.046623456,0.043423758,0.038555736
3800,0.053865902,0.053227988,0.054847023,0.046587733,0.038544085,0.03675829
3810,0.053877924,0.053502023,0.054166546,0.046551996,0.038988763,0.039276004
3820,0.053889935,0.054255696,0.05389756,0.046516245,0.041194882,0.041962789
3830,0.053901933,0.054310459,0.054065469,0.04648048,0.039188242,0.037412545
3840,0.053913921,0.053730444,0.054357932,0.046444701,0.041709574,0.036546472
3850,0.053925896,0.053382733,0.054816124,0.046408908,0.043395655,0.037428365
3860,0.053937861,0.05307216,0.054820019,0.0463731,0.039358807,0.035521507
3870,0.053949813,0.053340935,0.054153276,0.046337279,0.039798872,0.038604391
3880,0.053961754,0.054203529,0.05385167,0.046301444,0.040928917,0.041526513
3890,0.053973683,0.054343606,0.053964202,0.046265595,0.038852307,0.038026726
3900,0.053985601,0.053778239,0.054289436,0.046229732,0.041636962,0.037248441
3910,0.053997507,0.05340927,0.054750696,0.046193856,0.043345225,0.036785376
3920,0.054009401,0.052989765,0.054755665,0.046157965,0.040259884,0.034432711
3930,0.054021284,0.053206383,0.054124788,0.046122061,0.040836643,0.037640509
3940,0.054033155,0.054220395,0.053769291,0.046086143,0.040749593,0.040500497
3950,0.054045015,0.054368008,0.053843802,0.046050211,0.038602918,0.038385922
3960,0.054056863,0.053863357,0.054272956,0.046014266,0.041625035,0.038235287
3970,0.054068699,0.053476347,0.054701883,0.045978307,0.043212128,0.036785639
3980,0.054080524,0.052966776,0.054677234,0.045942334,0.041406205,0.034028662
3990,0.054092337,0.05318048,0.054092182,0.045906348,0.042275096,0.036857494
4000,0.054104138,0.054255863,0.053630392,0.045870348,0.040948886,0.039253304
4010,0.054115928,0.054476784,0.053718573,0.045834335,0.03851809,0.038421415
4020,0.054127706,0.053964783,0.054289701,0.045798308,0.041357599,0.03904952
4030,0.054139473,0.053592121,0.054671256,0.045762268,0.042768803,0.037116648
4040,0.054151227,0.053027542,0.054616184,0.045726214,0.042188223,0.034151099
4050,0.05416297,0.053192463,0.054053323,0.045690147,0.04363116,0.036184367
4060,0.054174702,0.054372355,0.053475469,0.045654066,0.04135541,0.037872681
4070,0.054186421,0.054576069,0.053604425,0.045617972,0.038668603,0.038342394
4080,0.054198129,0.054127443,0.054281329,0.045581865,0.04121234,0.039926854
4090,0.054209826,0.053753663,0.054653082,0.045545744,0.042251804,0.037892897
4100,0.05422151,0.053145243,0.054568431,0.04550961,0.042752511,0.034901117
4110,0.054233183,0.053348081,0.054023742,0.045473463,0.044649784,0.03567848
4120,0.054244844,0.05448792,0.053365349,0.045437303,0.041692773,0.036318748
4130,0.054256494,0.054740893,0.053524355,0.045401129,0.038805039,0.037933506
4140,0.054268132,0.05431062,0.054281558,0.045364943,0.040761814,0.040541636
4150,0.054279758,0.053912591,0.054648078,0.045328743,0.041544972,0.038617417
4160,0.054291372,0.053340937,0.054492043,0.04529253,0.042966118,0.036093887
4170,0.054302975,0.053503776,0.054019907,0.045256305,0.045328963,0.035743769
4180,0.054314566,0.054660108,0.053330459,0.045220066,0.04219911,0.035114564
4190,0.054326145,0.054929475,0.053483658,0.045183814,0.039116561,0.037560014
4200,0.054337712,0.054510413,0.054341958,0.045147549,0.04028456,0.040864974
4210,0.054349268,0.054138146,0.054648805,0.045111272,0.040585865,0.039032045
4220,0.054360812,0.05354184,0.054439957,0.045074981,0.042726691,0.037364233
4230,0.054372344,0.053727506,0.054035961,0.045038678,0.04537097,0.036161814
4240,0.054383864,0.054810879,0.053324943,0.045002362,0.042426797,0.034250715
4250,0.054395373,0.0551006,0.053490022,0.044966033,0.039506891,0.037211849
4260,0.05440687,0.05474017,0.054426754,0.044929691,0.039740084,0.040868214
4270,0.054418355,0.054306231,0.054689275,0.044893336,0.039600818,0.039206479
4280,0.054429828,0.053781473,0.054452486,0.044856969,0.042310707,0.038696895
4290,0.05444129,0.053941179,0.054064852,0.044820589,0.044916289,0.037118906
4300,0.05445274,0.054918771,0.053345751,0.044784197,0.042467051,0.034036996
4310,0.054464178,0.05531367,0.053516611,0.044747792,0.039888143,0.036992081
4320,0.054475604,0.054936479,0.054542683,0.044711374,0.039054767,0.04041571
4330,0.054487018,0.054490953,0.054762628,0.044674944,0.038471624,0.038926097
4340,0.054498421,0.054024736,0.054505018,0.044638502,0.041483141,0.039598264
4350,0.054509812,0.054102395,0.054139037,0.044602047,0.04399731,0.038281878
4360,0.054521191,0.055031791,0.053383623,0.044565579,0.042272342,0.034643125
4370,0.054532558,0.055457926,0.053562616,0.044529099,0.040437491,0.037249439
4380,0.054543913,0.055104455,0.054672825,0.044492607,0.038661482,0.039932854
4390,0.054555257,0.054664806,0.054862215,0.044456103,0.037441319,0.038524184
4400,0.054566589,0.054200929,0.054601321,0.044419586,0.040489955,0.040106042
4410,0.054577909,0.054235822,0.054227693,0.044383057,0.042627248,0.039292997
4420,0.054589217,0.055057764,0.053450197,0.044346515,0.0415744,0.03572203
4430,0.054600513,0.055519938,0.053636794,0.044309962,0.040748959,0.03772455
4440,0.054611797,0.055264478,0.054792402,0.044273396,0.038231861,0.039297169
4450,0.05462307,0.054792166,0.054996638,0.044236819,0.036495852,0.037966311
4460,0.054634331,0.054374138,0.054719018,0.044200229,0.039511271,0.040310774
4470,0.05464558,0.054341068,0.05432934,0.044163627,0.04113235,0.040127468
4480,0.054656817,0.055023255,0.053577327,0.044127013,0.040807825,0.037310066
4490,0.054668042,0.055542053,0.053722948,0.044090387,0.041060219,0.038757738
4500,0.054679255,0.055359629,0.05490327,0.044053749,0.038008233,0.038797753
4510,0.054690457,0.05489168,0.055154322,0.0440171,0.035692632,0.037246059
4520,0.054701646,0.054512312,0.054827235,0.043980438,0.038323251,0.039973712
4530,0.054712824,0.054376128,0.054468129,0.043943765,0.039331398,0.040343796
4540,0.05472399,0.054942075,0.053740207,0.043907079,0.039822525,0.038764374
4550,0.054735144,0.055492911,0.05382272,0.043870382,0.041226972,0.040168504
4560,0.054746286,0.055387916,0.055041292,0.043833673,0.038064648,0.038716324
4570,0.054757416,0.054946761,0.055304702,0.043796953,0.035399268,0.036774977
4580,0.054768534,0.054579399,0.054940566,0.043760221,0.037375631,0.039534109
4590,0.054779641,0.054351521,0.05460675,0.043723477,0.037625429,0.040193509
4600,0.054790735,0.054812114,0.053903916,0.043686722,0.038713919,0.039789526
4610,0.054801818,0.055419759,0.053992271,0.043649955,0.041061021,0.041450481
4620,0.054812888,0.055388845,0.05519217,0.043613177,0.038022776,0.0388294
4630,0.054823947,0.054966646,0.055460403,0.043576387,0.03535702,0.036404028
4640,0.054834994,0.054617343,0.055076817,0.043539585,0.036619011,0.038903892
4650,0.054846029,0.054289791,0.054723605,0.043502773,0.036093472,0.039731245
4660,0.054857052,0.054660073,0.054080141,0.043465948,0.037799992,0.040458952
4670,0.054868063,0.055333308,0.054210621,0.043429113,0.040938751,0.042546642
4680,0.054879062,0.05536861,0.055363063,0.043392266,0.038179483,0.039487277
4690,0.054890049,0.054980083,0.055638798,0.043355408,0.035808154,0.036476619
4700,0.054901024,0.054623778,0.055227063,0.043318539,0.036166572,0.038152603
4710,0.054911988,0.054197846,0.054819698,0.043281659,0.034698556,0.038863112
4720,0.054922939,0.05449564,0.054260322,0.043244767,0.036931361,0.040525859
4730,0.054933879,0.055245153,0.054482536,0.043207864,0.04065258,0.042903456
4740,0.054944806,0.055346038,0.055546515,0.04317095,0.038290674,0.040302359
4750,0.054955722,0.054974654,0.055847634,0.043134026,0.036624252,0.037169112
4760,0.054966625,0.054618073,0.055397481,0.04309709,0.036242376,0.037621176
4770,0.054977517,0.054093205,0.054872077,0.043060143,0.03386633,0.038023804
4780,0.054988396,0.054332783,0.054456403,0.043023185,0.036460196,0.040321034
4790,0.054999264,0.055195418,0.054789614,0.042986217,0.040372688,0.042635291
4800,0.05501012,0.055332956,0.055739397,0.042949237,0.038315165,0.040923703
4810,0.055020964,0.054993038,0.056075467,0.042912247,0.037492244,0.038257997
4820,0.055031795,0.054635316,0.055584235,0.042875246,0.036565325,0.037241086
4830,0.055042615,0.053997201,0.054922042,0.042838234,0.033478736,0.037095123
4840,0.055053423,0.05421284,0.054652635,0.042801211,0.036279426,0.039882381
4850,0.055064219,0.055177273,0.055143281,0.042764178,0.040113673,0.042229979
4860,0.055075002,0.055353995,0.055948518,0.042727135,0.038384654,0.041304268
4870,0.055085774,0.055063082,0.056212674,0.04269008,0.038518945,0.039692855
4880,0.055096534,0.054675535,0.055777609,0.042653015,0.037296917,0.037394286
4890,0.055107282,0.053957949,0.055021799,0.04261594,0.03367571,0.0362129
4900,0.055118017,0.054154232,0.054856808,0.042578854,0.036351641,0.0392855
4910,0.055128741,0.055200585,0.05556025,0.042541758,0.039661553,0.041684498
4920,0.055139453,0.055414777,0.05615231,0.042504651,0.038231425,0.041107633
4930,0.055150153,0.055167878,0.056308259,0.042467534,0.039241197,0.040731537
4940,0.05516084,0.054777387,0.05597511,0.042430407,0.038041123,0.037951231
4950,0.055171516,0.053990657,0.055149023,0.042393269,0.03436323,0.035716409
4960,0.05518218,0.054163653,0.055068306,0.042356121,0.036839405,0.038916699
4970,0.055192831,0.05528433,0.055958423,0.042318963,0.039301119,0.041120692
4980,0.055203471,0.055514225,0.056364356,0.042281795,0.03808116,0.040594721
4990,0.055214098,0.055322914,0.056458932,0.042244617,0.039750546,0.041306529
5000,0.055224714,0.054927844,0.056150536,0.042207428,0.038612273,0.03866848
5010,0.055235317,0.054092543,0.055285249,0.04217023,0.035218723,0.035749424
5020,0.055245909,0.054248375,0.055281165,0.042133021,0.037347011,0.038622202
5030,0.055256488,0.055394383,0.056269365,0.042095803,0.038705949,0.040255437
5040,0.055267055,0.055652978,0.056597206,0.042058575,0.037744487,0.039785104
5050,0.05527761,0.05550633,0.056633936,0.042021337,0.040052801,0.041490941
5060,0.055288153,0.055114841,0.05630594,0.041984089,0.039086115,0.039501208
5070,0.055298685,0.054272271,0.055462799,0.041946831,0.036338663,0.036629318
5080,0.055309204,0.054376808,0.055465029,0.041909564,0.038084903,0.038814369
5090,0.055319711,0.055521262,0.056508425,0.041872287,0.038021321,0.039313448
5100,0.055330205,0.055803067,0.056831408,0.041835,0.037114969,0.038647098
5110,0.055340688,0.055697853,0.056799308,0.041797703,0.039827368,0.041009813
5120,0.055351159,0.055351627,0.056489272,0.041760397,0.038990188,0.039820572
5130,0.055361617,0.054495576,0.055662871,0.041723082,0.037207395,0.037762579
5140,0.055372064,0.054542909,0.055635013,0.041685757,0.038878235,0.03954051
5150,0.055382498,0.055663425,0.056729663,0.041648422,0.037399335,0.038644368
5160,0.055392921,0.0559487,0.057051069,0.041611078,0.036498133,0.037631995
5170,0.055403331,0.055885384,0.056959451,0.041573725,0.039422133,0.040328297
5180,0.055413729,0.055590788,0.056672337,0.041536363,0.038615783,0.039811547
5190,0.055424115,0.054751272,0.055874382,0.041498991,0.037768151,0.038800034
5200,0.055434489,0.054729409,0.055827128,0.04146161,0.03948461,0.040479644
5210,0.055444851,0.055777167,0.056937716,0.041424219,0.036593307,0.038133476
5220,0.0554552,0.05608795,0.057271258,0.04138682,0.035608196,0.036592972
5230,0.055465538,0.056047236,0.057117577,0.041349411,0.038654177,0.039388635
5240,0.055475863,0.055811995,0.056844206,0.041311994,0.037916255,0.039477349
5250,0.055486177,0.055013794,0.056087896,0.041274567,0.038068438,0.039619317
5260,0.055496478,0.054905556,0.056041765,0.041237132,0.040032396,0.041587144
5270,0.055506767,0.055856338,0.057163109,0.041199687,0.03599186,0.038260442
5280,0.055517044,0.056191249,0.057492693,0.041162234,0.03474325,0.035888668
5290,0.055527309,0.056191257,0.057283424,0.041124771,0.037584147,0.038259674
5300,0.055537561,0.056005059,0.05700583,0.0410873,0.036755434,0.038671098
5310,0.055547802,0.055244666,0.056295834,0.04104982,0.037830556,0.039837237
5320,0.05555803,0.055093508,0.056314862,0.041012332,0.040177835,0.042201491
5330,0.055568246,0.055886119,0.057403923,0.040974835,0.035491942,0.038850036
5340,0.05557845,0.056226393,0.057734549,0.040937329,0.034041894,0.035842921
5350,0.055588642,0.056313546,0.057467775,0.040899814,0.036486598,0.037323928
5360,0.055598822,0.056152662,0.057111131,0.040862291,0.035489895,0.037847091
5370,0.055608989,0.055430442,0.056512716,0.04082476,0.037387988,0.039786481
5380,0.055619145,0.055256489,0.056619388,0.04078722,0.040073538,0.042179135
5390,0.055629288,0.055871531,0.057639704,0.040749672,0.035092765,0.03956755
5400,0.055639419,0.056203313,0.058035582,0.040712115,0.033418659,0.036415481
5410,0.055649538,0.056379389,0.057657748,0.04067455,0.035230973,0.036514647
5420,0.055659645,0.056271826,0.057161894,0.040636977,0.034034845,0.036912264
5430,0.055669739,0.055559343,0.056721443,0.040599396,0.036615597,0.039441084
5440,0.055679822,0.05535012,0.056950235,0.040561806,0.039650361,0.041711711
5450,0.055689892,0.055828598,0.057894578,0.040524208,0.034944191,0.040235571
5460,0.05569995,0.056139632,0.058292764,0.040486603,0.033260823,0.037787162
5470,0.055709995,0.056388597,0.057855257,0.040448989,0.03422652,0.036325804
5480,0.055720029,0.056339034,0.057211519,0.040411367,0.032686241,0.035979232
5490,0.05573005,0.055658427,0.056924042,0.040373737,0.035623554,0.038879377
5500,0.05574006,0.055392457,0.05739867,0.0403361,0.038739453,0.041276466
5510,0.055750057,0.055693348,0.058133797,0.040298454,0.034778585,0.040421095
5520,0.055760041,0.056045759,0.058418096,0.040260801,0.033382951,0.039123516
5530,0.055770014,0.056381333,0.058059857,0.04022314,0.033403317,0.036747644
5540,0.055779974,0.056327832,0.057281218,0.040185471,0.031543885,0.03523604
5550,0.055789922,0.055703203,0.05713518,0.040147795,0.034774,0.038502959
5560,0.055799858,0.055391331,0.057887708,0.040110111,0.037791278,0.041176108
5570,0.055809782,0.055517613,0.058367826,0.040072419,0.03474873,0.040317539
5580,0.055819693,0.055903975,0.058555014,0.04003472,0.033873619,0.040104654
5590,0.055829593,0.056338773,0.058235292,0.039997014,0.032938142,0.037644276
5600,0.05583948,0.056321994,0.05736913,0.0399593,0.030572172,0.034971414
5610,0.055849354,0.055699219,0.057342869,0.039921579,0.033769526,0.038128993
5620,0.055859217,0.055320638,0.058289609,0.03988385,0.036615382,0.040745586
5630,0.055869067,0.055358664,0.058629136,0.039846114,0.034729992,0.039840045
5640,0.055878905,0.055783632,0.058730408,0.039808371,0.034640043,0.040729148
5650,0.055888731,0.056283573,0.058403607,0.039770621,0.033103506,0.038967332
5660,0.055898545,0.056304787,0.057510021,0.039732863,0.030320457,0.035811245
5670,0.055908346,0.055720882,0.057538619,0.039695099,0.033042609,0.03824824
5680,0.055918135,0.055242138,0.05860291,0.039657328,0.035412534,0.040153381
5690,0.055927912,0.055173563,0.058893979,0.039619549,0.034642762,0.03903654
5700,0.055937677,0.055691821,0.058917347,0.039581764,0.035366633,0.040753431
5710,0.055947429,0.056272007,0.058585169,0.039543972,0.033484915,0.0399914
5720,0.055957169,0.056303994,0.057694657,0.039506173,0.030409142,0.037246658
5730,0.055966897,0.055723446,0.057736746,0.039468367,0.032533053,0.03897306
5740,0.055976612,0.05515866,0.058873295,0.039430554,0.034439296,0.039749044
5750,0.055986315,0.055063617,0.059162527,0.039392735,0.034719179,0.03832282
5760,0.055996006,0.055606366,0.059095948,0.039354909,0.036122499,0.040590563
5770,0.056005685,0.056233195,0.058770905,0.039317077,0.034251417,0.040789621
5780,0.056015351,0.056355152,0.057924179,0.039279238,0.031021806,0.038858281
5790,0.056025006,0.055783727,0.057948686,0.039241393,0.032107598,0.040117962
5800,0.056034647,0.055105995,0.059135079,0.039203541,0.033384341,0.039446077
5810,0.056044277,0.054984531,0.059437157,0.039165683,0.034687853,0.037531818
5820,0.056053894,0.055592971,0.059258398,0.039127818,0.036733298,0.04018832
5830,0.056063499,0.056291571,0.058952173,0.039089947,0.035102857,0.041283059
5840,0.056073092,0.056427073,0.058153006,0.039052071,0.03210419,0.040415593
5850,0.056082672,0.055861464,0.058195584,0.039014188,0.03209377,0.041677626
5860,0.05609224,0.055142537,0.059412818,0.038976298,0.03264503,0.039859458
5870,0.056101796,0.055021536,0.05969233,0.038938403,0.034655277,0.037166918
5880,0.056111339,0.05564566,0.059417954,0.038900502,0.037069816,0.039687472
5890,0.056120871,0.056340077,0.059084489,0.038862595,0.035741034,0.041278406
